Mosaic;Tegel;Indicator;Eenheid;Periode;gebied / dimensie;Waarde;Bron;Omschrijving
"3.4 Resultaten mobiliteit";"(Semi)publieke laadpunten voor elektrische auto's";"Snellaadpunten voor elektrische auto's";"aantal";"Vierde kwartaal 2025";"Zeeland";"161";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"(Semi)publieke laadpunten voor elektrische auto's";"Snellaadpunten voor elektrische auto's";"aantal";"Eerste kwartaal 2026";"Zeeland";"173";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"(Semi)publieke laadpunten voor elektrische auto's";"Snellaadpunten voor elektrische auto's";"aantal";"Tweede kwartaal 2026";"Zeeland";"179";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"3.4.1a Percentage elektrische personenauto's (BEV), geregistreerd bij eigenaar";"Percentage elektrische personenauto's (BEV), geregistreerd bij eigenaar";"%";"2026";"Zeeland";"4";"RVO - Monitoring elektrisch vervoer o.b.v. gegevens RDW";"";
"3.4 Resultaten mobiliteit";"3.4.1a Percentage elektrische personenauto's (BEV), geregistreerd bij eigenaar";"Percentage elektrische personenauto's (BEV), geregistreerd bij eigenaar";"%";"2026";"Nederland";"7,3";"RVO - Monitoring elektrisch vervoer o.b.v. gegevens RDW";"";
"3.4 Resultaten mobiliteit";"3.4.1b Percentage elektrische personenauto's (BEV), geregistreerd bij eindgebruiker";"Percentage elektrische personenauto's (BEV), geregistreerd bij eindgebruiker";"%";"2024";"Zeeland";"4,2";"CBS - Statistiek personenauto's bij eindgebruiker en RVO - doorvertaling naar gemeenten";"";
"3.4 Resultaten mobiliteit";"3.4.1b Percentage elektrische personenauto's (BEV), geregistreerd bij eindgebruiker";"Percentage elektrische personenauto's (BEV), geregistreerd bij eindgebruiker";"%";"2024";"Nederland";"6,2";"CBS - Statistiek personenauto's bij eindgebruiker en RVO - doorvertaling naar gemeenten";"";
"3.4 Resultaten mobiliteit";"Totaal (semi)publieke laadpunten (3.4.2a, b en c)";"Totaal (semi)publieke laadpunten voor elektrische auto's";"aantal";"2025";"Zeeland";"5518";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"3.4.2b Semi-publieke reguliere laadpunten";"Semi-publieke reguliere laadpunten voor elektrische auto's";"aantal";"2025";"Zeeland";"2594";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Thuislaadpunten (schatting) voor elektrische auto's";"aantal";"2021";"Zeeland";"x";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Thuislaadpunten (schatting) voor elektrische auto's";"aantal";"2022";"Zeeland";"x";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Thuislaadpunten (schatting) voor elektrische auto's";"aantal";"2023";"Zeeland";"13567,2700616891";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Thuislaadpunten (schatting) voor elektrische auto's";"aantal";"2024";"Zeeland";"19494,761512314";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Thuislaadpunten (schatting) voor elektrische auto's";"aantal";"2025";"Zeeland";"x";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Laadpunten bij werkgever (schatting) voor elektrische auto's";"aantal";"2021";"Zeeland";"x";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Laadpunten bij werkgever (schatting) voor elektrische auto's";"aantal";"2022";"Zeeland";"x";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Laadpunten bij werkgever (schatting) voor elektrische auto's";"aantal";"2023";"Zeeland";"1902,6208240666";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Laadpunten bij werkgever (schatting) voor elektrische auto's";"aantal";"2024";"Zeeland";"2162,30751532468";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Laadpunten bij werkgever (schatting) voor elektrische auto's";"aantal";"2025";"Zeeland";"x";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Totaal (semi)publieke laadpunten voor elektrische auto's";"aantal";"2021";"Zeeland";"1913";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Totaal (semi)publieke laadpunten voor elektrische auto's";"aantal";"2022";"Zeeland";"2771";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Totaal (semi)publieke laadpunten voor elektrische auto's";"aantal";"2023";"Zeeland";"3378";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Totaal (semi)publieke laadpunten voor elektrische auto's";"aantal";"2024";"Zeeland";"4543";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Totaal (semi)publieke laadpunten voor elektrische auto's";"aantal";"2025";"Zeeland";"5518";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"3.4.2a Publieke reguliere laadpunten";"Publieke reguliere laadpunten voor elektrische auto's";"aantal";"2025";"Zeeland";"2754";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"3.4.2c Snellaadpunten";"Snellaadpunten voor elektrische auto's";"aantal";"2025";"Zeeland";"170";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Thuislaadpunten (schatting) voor elektrische auto's";"aantal";"2024";"Zeeland";"19494,761512314";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Laadpunten bij werkgever (schatting) voor elektrische auto's";"aantal";"2024";"Zeeland";"2162,30751532468";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
"3.4 Resultaten mobiliteit";"Totaal alle types laadpunten";"Totaal (semi)publieke laadpunten voor elektrische auto's";"aantal";"2024";"Zeeland";"4543";"Registratie laadpunten Charge-it-up/Ecomovement/NAL, bewerking door RVO";"";
