Mosaic;Tegel;Indicator;Eenheid;Periode;gebied / dimensie;Waarde;Bron;Omschrijving
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Niet-energetische CO₂-emissies Landbouw";"kton";"2021";"Zeeland";"42,2221397044001";"Emissieregistratie - CO₂-uitstoot";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Niet-energetische CO₂-emissies Landbouw";"kton";"2022";"Zeeland";"28,9951493762577";"Emissieregistratie - CO₂-uitstoot";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Niet-energetische CO₂-emissies Landbouw";"kton";"2023";"Zeeland";"33,3297803714213";"Emissieregistratie - CO₂-uitstoot";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2010";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2011";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2012";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2013";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2014";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2015";"Zeeland";"463,604123145657";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2016";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2017";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2018";"Zeeland";"x";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2019";"Zeeland";"447,623042592421";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2020";"Zeeland";"444,110245727754";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2021";"Zeeland";"472,019520139062";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2022";"Zeeland";"455,779001537105";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton";"2023";"Zeeland";"451,484362442904";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"1.6.1 CO₂-uitstoot Landbouw (verbruiksbenadering)";"CO₂-uitstoot Landbouw, bosbouw en visserij, SBI A (aardgas, elektr.)";"kton";"2023";"Zeeland";"196,472615065271";"Berekening CO₂-uitstoot o.b.v. emissiefactoren";"";
"1.6 Emissies landbouw";"1.6.2 CO₂-uitstoot Landbouw (bronbenadering)";"CO₂-uitstoot Landbouw, bosbouw en visserij (aardgas, bronbenadering)";"kton";"2023";"Zeeland";"168,25365348";"Berekening CO₂-uitstoot o.b.v. emissiefactoren";"";
